190|dulc|poss|con|heed|tigh
191|decl|ste|mince|bo|r
192|best|un|vexa|de|g
193|aff|who|dige|vari|b
194|cont|sout|fant|build|ador
195|mi|de|unbel|divid|infec
196|spur|bas|esqui|seel|l
197|final|g|rev|dal|sent
198|unt|until|press|o|like
199|cle|lodgi|us|pat|d
200|grazi|agam|sull|ra|myse
